,Model,Prediction_Time,Size
273,Random Forest,0.00896310806274414,95790
274,Random Forest,0.008862018585205078,94611
275,Random Forest,0.008949041366577148,107238
276,Random Forest,0.008951663970947266,111552
277,Random Forest,0.00880885124206543,111710
278,Random Forest,0.008952856063842773,112718
279,Random Forest,0.014248847961425781,179109
280,Random Forest,0.009031057357788086,102573
281,Random Forest,0.008977413177490234,96348
282,Random Forest,0.008917570114135742,101178
283,Random Forest,0.00895833969116211,103182
284,Random Forest,0.008973360061645508,101316
285,Random Forest,0.008900880813598633,103176
286,Random Forest,0.009006500244140625,114147
287,Random Forest,0.009030342102050781,114150
288,Random Forest,0.009059906005859375,133026
289,Random Forest,0.02569437026977539,422223
290,Random Forest,0.008998632431030273,111258
291,Random Forest,0.008868694305419922,98961
292,Random Forest,0.008880853652954102,101307
293,Random Forest,0.008965492248535156,101475
294,Random Forest,0.008846521377563477,118473
295,Random Forest,0.008936643600463867,107526
296,Random Forest,0.008936643600463867,105054
297,Random Forest,0.008948087692260742,113280
298,Random Forest,0.009026527404785156,118611
299,Random Forest,0.009078741073608398,139659
300,Random Forest,0.014301776885986328,232638
301,Random Forest,0.0090484619140625,126249
302,Random Forest,0.009032249450683594,110064
303,Random Forest,0.009003639221191406,111417
304,Random Forest,0.008977174758911133,103056
305,Random Forest,0.009027957916259766,119913
306,Random Forest,0.00902867317199707,115878
307,Random Forest,0.019955873489379883,274183
308,Support Vector Machine,0.0035750865936279297,115832
309,Support Vector Machine,0.003446340560913086,110932
310,Support Vector Machine,0.0034494400024414062,115832
311,Support Vector Machine,0.003563404083251953,115832
312,Support Vector Machine,0.003498554229736328,110932
313,Support Vector Machine,0.0034804344177246094,115832
314,Support Vector Machine,0.0035173892974853516,81532
315,Support Vector Machine,0.003561258316040039,71732
316,Support Vector Machine,0.003467559814453125,125632
317,Support Vector Machine,0.0035080909729003906,91332
318,Support Vector Machine,0.003480672836303711,91332
319,Support Vector Machine,0.0035359859466552734,120732
320,Support Vector Machine,0.0035152435302734375,120732
321,Support Vector Machine,0.0034813880920410156,110932
322,Support Vector Machine,0.0035278797149658203,110932
323,Support Vector Machine,0.003499746322631836,96232
324,Support Vector Machine,0.0034720897674560547,115832
325,Support Vector Machine,0.0034945011138916016,86432
326,Support Vector Machine,0.0035190582275390625,76632
327,Support Vector Machine,0.0035119056701660156,135432
328,Support Vector Machine,0.004177093505859375,86432
329,Support Vector Machine,0.004499197006225586,106032
330,Support Vector Machine,0.0035572052001953125,106032
331,Support Vector Machine,0.003476381301879883,120732
332,Support Vector Machine,0.0035109519958496094,164832
333,Support Vector Machine,0.003525972366333008,145232
334,Support Vector Machine,0.0035140514373779297,125632
335,Support Vector Machine,0.0035283565521240234,130532
336,Support Vector Machine,0.0034584999084472656,81532
337,Support Vector Machine,0.0035545825958251953,81532
338,Support Vector Machine,0.003648042678833008,155032
339,Support Vector Machine,0.0039615631103515625,110932
340,Support Vector Machine,0.0036721229553222656,115832
341,Support Vector Machine,0.0035562515258789062,120732
342,Support Vector Machine,0.005576372146606445,159932
343,Support Vector Machine,0.003598928451538086,145232
344,Support Vector Machine,0.0036199092864990234,130532
345,Support Vector Machine,0.003541707992553711,140332
346,Support Vector Machine,0.0035543441772460938,150132
347,Support Vector Machine,0.003502368927001953,81532
348,Support Vector Machine,0.003457307815551758,91332
349,Support Vector Machine,0.0035860538482666016,179532
350,Support Vector Machine,0.003471851348876953,110932
351,Support Vector Machine,0.003591775894165039,101132
